0.042900355,0.007348979,0,0.010828798,0.215008568,0.037437896,0.022396971
0.030932687,0,0.004731144,0.017478112,0.116064212,0.018557011,0.007302562
0.013473824,0.00119795,0.003960114,0.010299337,0.104642892,0.022823085,0
0,0.030538863,0.002973973,0,0.12841508,0.034174391,0.007206235
0.021381145,0.062376359,0.010146496,0.002673923,0.163657086,0.042432999,0.024636974
0.067325192,0.068946904,0.024925651,0.029501893,0.161337256,0.042897151,0.04256923
0.102663387,0.094861774,0.0711097,0.078401562,0.211306541,0.112309564,0.086269929
0.082399307,0.116721328,0.056654507,0.070332466,0.275720198,0.12206006,0.09371316
0.121264418,0.189334798,0.084543764,0.119161145,0.356550487,0.161060808,0.148809588
0.135340705,0.183900674,0.098402866,0.158758282,0.374009829,0.22316107,0.161936158
0.132108744,0.169862753,0.093757249,0.156992428,0.339996443,0.198959969,0.149190312
0.145155824,0.2002133,0.09204932,0.144039872,0.392988781,0.251086941,0.165654715
0.164899025,0.220061976,0.09343847,0.158178538,0.402583336,0.367504148,0.186521145
0.164654274,0.231483053,0.097263815,0.151336962,0.411361505,0.329695343,0.187700014
0.141848556,0.209908769,0.093857029,0.129590629,0.416421481,0.294511369,0.172487871
0.155121559,0.233005428,0.108402931,0.141286086,0.408370785,0.278428187,0.186334606
0.170804413,0.256776107,0.143916962,0.173763606,0.362540011,0.270641982,0.204384596
0.185621227,0.27281838,0.162193613,0.19055549,0.39947137,0.248101514,0.224000294
0.196390245,0.274677299,0.169331148,0.182063417,0.37257105,0.236832725,0.221345928
0.224084696,0.287418451,0.183668418,0.194208471,0.372296227,0.264588613,0.236632993
0.227536305,0.301344501,0.195612256,0.205312352,0.378002845,0.250369465,0.244926355
0.253341785,0.305286082,0.217479704,0.244563417,0.39610883,0.275200988,0.266222438
0.328505265,0.404680488,0.291717583,0.295637127,0.499700928,0.395419292,0.347847227
0.365217828,0.421924439,0.332753225,0.290972551,0.540342397,0.404132564,0.373637077
0.316694489,0.420808528,0.302817823,0.263736394,0.409300333,0.383735035,0.325467075
0.347589522,0.473116515,0.327564647,0.301050047,0.477222025,0.461091257,0.363300954
0.290725842,0.430577645,0.29357583,0.266070161,0.433298846,0.456103993,0.31442302
0.271340354,0.411572661,0.313910288,0.240286323,0.291482104,0.44277148,0.296879133
0.310054849,0.456108425,0.333817117,0.278540582,0.393255521,0.4858316,0.340977375
0.344087709,0.491149155,0.355535542,0.30965452,0.473681658,0.561666228,0.381399872
0.33736021,0.464122103,0.344148919,0.290274491,0.418595816,0.65136271,0.369952157
0.341928884,0.47376723,0.347450742,0.279460483,0.41548385,0.710489509,0.377072767
0.387113577,0.504931638,0.354736003,0.306439304,0.467506224,0.821110384,0.409552045
0.36417607,0.458512715,0.328755532,0.285408779,0.431181092,0.955365888,0.385832478
0.3201712,0.422657192,0.294252263,0.246613228,0.335138543,0.732503113,0.332492886
0.354517842,0.444936262,0.334685336,0.28099858,0.442481167,0.832156381,0.383572598
0.328116175,0.447828122,0.3152489,0.269122693,0.43848815,0.864104492,0.364814676
0.352258607,0.459509297,0.342450061,0.271110388,0.498173235,0.85540071,0.389419541
