613.58
634.41
653.9
700.74
714.42
747.74
709.84
736.27
735.18
761.31
787.65
809.79
822.85
892.67
895.02
918.95
919.72
965.52
992.06
930.16
866.02
908.52
951.58
862.98
864.37
743.77
754.77
718.61
693.09
723.33
631.92
656.16
677.87
641.33
505.53
475.96
456.89
429.07
407.6
441.67
514.88
571.19
538.9
600.83
623.26
618.11
638.9
670.36
669.97
633.63
654.78
679.77
703.38
720.54
764.67
770.17
811.29
931.06
989.56
912.24
961.47
870.86
839.97
901.66
955.89
945.17
952.45
"1,024.45"
987.9
917.78
972.51
930.44
968.91
"1,052.57"
"1,179.43"
"1,263.83"
"1,287.42"
"1,255.03"
"1,304.42"
"1,320.32"
"1,290.03"
"1,370.60"
"1,374.73"
"1,488.30"
"1,525.95"
"1,616.60"
"1,787.10"
"1,780.95"
"1,825.68"
"1,797.01"
"1,623.84"
"1,574.05"
"1,467.91"
"1,534.33"
"1,618.26"
"1,513.56"
"1,428.00"
"1,497.83"
"1,558.01"
"1,507.69"
"1,589.89"
"1,568.18"
"1,631.47"
"1,634.22"
"1,625.82"
"1,707.06"
"1,661.40"
"1,716.08"
"1,696.20"
"1,790.12"
"1,758.32"
"1,864.12"
"1,780.86"
"1,719.58"
"1,724.87"
"1,658.84"
"1,551.82"
"1,531.38"
"1,569.47"
"1,530.79"
"1,550.68"
"1,506.54"
"1,497.65"
"1,598.73"
"1,592.30"
"1,677.83"
"1,753.42"
"1,816.19"
"1,812.55"
"1,838.43"
"1,791.70"
"1,662.20"
"1,655.54"
"1,752.24"
"1,778.50"
"1,820.56"
"1,887.10"
"1,939.77"
"1,937.94"
"1,969.05"
"1,988.64"
"1,961.24"
"2,001.06"
